,lower,upper,bid,Imps,spend,clicks,CTR,eCPC,CPM
146,45,115,83,144187,6249.984,68,0.0004716097845159411,91.91152941176472,43.34637658041294
147,45,120,102,141490,6249.962,64,0.0004523287864866775,97.65565625,44.172464485122624
148,45,125,58,139211,6249.962,64,0.000459733785404889,97.65565625,44.895604514011104
149,45,130,130,136960,6249.918,66,0.00048189252336448596,94.69572727272727,45.63316296728972
150,45,135,123,135043,6249.982,65,0.00048132816954599643,96.15356923076924,46.2814214731604
151,45,140,121,133314,6249.981,67,0.0005025728730665947,93.28329850746269,46.8816553400243
152,45,145,89,131305,6249.992,59,0.0004493355165454476,105.93206779661017,47.59904040211721
153,45,150,94,129802,6249.954,58,0.00044683440933113513,107.75782758620689,48.14990524028906
154,45,155,141,127926,6249.964,64,0.0005002892297109266,97.6556875,48.85608867626597
155,45,160,78,126423,6250.0,69,0.0005457867634844926,90.57971014492753,49.437206837363455
156,45,165,128,124916,6249.976,57,0.00045630663806077687,109.64870175438595,50.033430465272666
157,45,170,100,123216,6249.982,63,0.0005112972341254383,99.20606349206349,50.72378587196468
158,45,175,137,121659,6249.933,55,0.0004520832819602331,113.63514545454545,51.37254950311937
159,45,180,94,120159,6249.983,62,0.0005159829892059688,100.80617741935484,52.01427275526594
160,45,185,178,118703,6249.971,60,0.0005054632149145346,104.16618333333332,52.65217391304348
161,45,190,80,117334,6249.978,57,0.00048579269435969114,109.64873684210527,53.26655530366305
162,45,195,112,116411,6249.988,56,0.0004810541959093213,111.60692857142858,53.68898128183763
163,45,200,103,115178,6249.947,58,0.0005035683897966625,107.75770689655172,54.26337495007727
164,45,205,148,113878,6249.9,55,0.00048297300619961714,113.63454545454545,54.882418026308855
165,45,210,192,112980,6249.984,54,0.00047796070100902815,115.74044444444445,55.319383961763144
166,45,215,174,111778,6249.981,56,0.0005009930397752688,111.60680357142857,55.91423178085133
167,45,220,119,110697,6249.951,52,0.00046975076108656964,120.19136538461538,56.45998536545706
168,45,225,102,109688,6249.945,56,0.0005105389832980818,111.6061607142857,56.97929582087375
169,45,230,169,108509,6250.0,50,0.00046079127077016654,125.0,57.59890884627082
170,45,235,160,107720,6249.995,58,0.0005384329743780171,107.75853448275862,58.02074823616784
171,45,240,186,106713,6249.985,52,0.00048728833412986234,120.19201923076922,58.56816882666592
172,45,245,164,105861,6249.919,58,0.0005478882685786078,107.75722413793103,59.038918959768
173,45,250,206,105043,6249.811,54,0.0005140751882562379,115.73724074074073,59.497643822053824
174,45,255,217,104122,6249.85,61,0.0005858512130001344,102.45655737704918,60.024298419162136
175,45,260,65,103518,6249.999,64,0.000618249966189455,97.656234375,60.37596360053324
176,45,265,137,102764,6249.927,65,0.0006325172239305593,96.15272307692307,60.81825347397921
177,45,270,241,102058,6249.822,55,0.0005389092476826903,113.63312727272728,61.23794313037684
178,45,275,226,101233,6249.855,53,0.0005235446939239181,117.92179245283018,61.73732873667677
179,45,280,265,100649,6249.923,49,0.0004868404057665749,127.54944897959183,62.09622549652754
180,45,285,66,99920,6249.98,58,0.0005804643714971977,107.75827586206896,62.54983987189752
181,45,290,237,99700,6249.959,53,0.0005315947843530592,117.92375471698112,62.68765295887663
182,45,295,160,99144,6249.906,54,0.0005446623093681918,115.739,63.03867102396514
183,45,300,227,98353,6249.958,51,0.0005185403597246653,122.54819607843136,63.54618567811861
184,45,305,252,97815,6249.991,50,0.0005111690436027194,124.99982,63.896038439912076
185,50,80,56,154273,5518.407,62,0.00040188497015031797,89.00656451612903,35.770400523746865
186,50,85,73,161626,6055.669,70,0.000433098635120587,86.50955714285715,37.46717112345786
187,50,90,66,160543,6249.979,67,0.0004173336738443906,93.28326865671642,38.93024921672075
188,50,95,84,155329,6249.985,56,0.0003605250790258097,111.60687499999999,40.23707742919867
189,50,100,78,151229,6249.93,67,0.0004430367191477825,93.28253731343284,41.327589285123885
190,50,105,76,147404,6250.0,65,0.0004409649670293886,96.15384615384616,42.40047759897968
191,50,110,108,144392,6249.995,64,0.0004432378525126046,97.656171875,43.284911906476815
192,50,115,113,141975,6249.975,68,0.0004789575629512238,91.91139705882354,44.0216587427364
193,50,120,80,139316,6249.986,68,0.0004880989979614689,91.9115588235294,44.86193976284131
194,50,125,120,136943,6249.91,63,0.00046004542035737496,99.20492063492063,45.638769415012085
195,50,130,84,134965,6249.934,68,0.0005038343274182196,91.91079411764706,46.307813136739156
196,50,135,107,133222,6249.96,61,0.0004578823317470088,102.4583606557377,46.91387308402516
197,50,140,98,131494,6249.989,60,0.00045629458378329047,104.16648333333333,47.5306021567524
198,50,145,101,129688,6249.954,62,0.0004780704459934612,100.80570967741934,48.19223058417124
199,50,150,101,128226,6249.963,62,0.0004835212827351707,100.80585483870968,48.74177623882832
200,50,155,139,126755,6249.985,65,0.000512800284012465,96.15361538461538,49.30760127805609
201,50,160,145,124825,6249.973,59,0.0004726617264169838,105.93174576271187,50.0698818345684
202,50,165,162,123694,6249.931,65,0.0005254903228935923,96.1527846153846,50.52735783465649
